Observation_ID,Update_Datetime,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmax,Tmax_in_F,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Tmin,Tmin_in_F,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Prcp,Accum_Prcp,Daylength
29963833,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,500,Flowers or flower buds,2022-05-07,127,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30023174,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,500,Flowers or flower buds,2022-05-11,131,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30067356,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,500,Flowers or flower buds,2022-05-15,135,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30141240,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,500,Flowers or flower buds,2022-05-19,139,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30244045,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,500,Flowers or flower buds,2022-05-28,148,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29469995,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-04-03,93,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29581981,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-04-11,101,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29736367,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-04-21,111,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29780640,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-04-24,114,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29863238,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-04-30,120,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29963834,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-05-07,127,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30023175,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-05-11,131,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30067357,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-05-15,135,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30141241,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-05-19,139,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30244046,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,501,Open flowers,2022-05-28,148,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29780437,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-04-03,93,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29581984,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-04-11,101,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29736370,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-04-21,111,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29780643,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-04-24,114,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29863241,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-04-30,120,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29963837,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-05-07,127,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30023178,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-05-11,131,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30067360,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-05-15,135,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30141244,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-05-19,139,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30244049,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,504,Recent fruit or seed drop,2022-05-28,148,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29780435,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-04-03,93,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29581982,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-04-11,101,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29736368,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-04-21,111,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29780641,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-04-24,114,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29863239,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-04-30,120,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29963835,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-05-07,127,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30023176,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-05-11,131,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30067358,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-05-15,135,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30141242,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-05-19,139,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30244047,-9999,8436,46.421558,-87.336578,224,MI,199,Asclepias,syriaca,common milkweed,Plantae,292103,516,Fruits,2022-05-28,148,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366251,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,390,Ripe fruits,2022-04-23,113,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366481,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,390,Ripe fruits,2022-06-08,159,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366246,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,482,Initial growth (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366476,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,482,Initial growth (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366247,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,488,Leaves (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366477,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,488,Leaves (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366248,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,500,Flowers or flower buds,2022-04-23,113,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366478,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,500,Flowers or flower buds,2022-06-08,159,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366249,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,501,Open flowers,2022-04-23,113,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366479,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,501,Open flowers,2022-06-08,159,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366252,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,504,Recent fruit or seed drop,2022-04-23,113,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366482,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,504,Recent fruit or seed drop,2022-06-08,159,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366250,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,516,Fruits,2022-04-23,113,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366480,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293078,516,Fruits,2022-06-08,159,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366258,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,390,Ripe fruits,2022-04-23,113,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366488,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,390,Ripe fruits,2022-06-08,159,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366253,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,482,Initial growth (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366483,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,482,Initial growth (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366254,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,488,Leaves (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366484,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,488,Leaves (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366255,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,500,Flowers or flower buds,2022-04-23,113,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366485,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,500,Flowers or flower buds,2022-06-08,159,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366256,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,501,Open flowers,2022-04-23,113,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366486,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,501,Open flowers,2022-06-08,159,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366259,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,504,Recent fruit or seed drop,2022-04-23,113,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366489,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,504,Recent fruit or seed drop,2022-06-08,159,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366257,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,516,Fruits,2022-04-23,113,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366487,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293079,516,Fruits,2022-06-08,159,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366265,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,390,Ripe fruits,2022-04-23,113,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366495,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,390,Ripe fruits,2022-06-08,159,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366260,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,482,Initial growth (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366490,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,482,Initial growth (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366261,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,488,Leaves (forbs),2022-04-23,113,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366491,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,488,Leaves (forbs),2022-06-08,159,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366262,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,500,Flowers or flower buds,2022-04-23,113,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366492,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,500,Flowers or flower buds,2022-06-08,159,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366263,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,501,Open flowers,2022-04-23,113,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366493,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,501,Open flowers,2022-06-08,159,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366266,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,504,Recent fruit or seed drop,2022-04-23,113,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366496,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,504,Recent fruit or seed drop,2022-06-08,159,0,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366264,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,516,Fruits,2022-04-23,113,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30366494,-9999,47897,44.904446,-93.333717,271,MN,199,Asclepias,syriaca,common milkweed,Plantae,293080,516,Fruits,2022-06-08,159,0,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29789373,-9999,47915,42.091091,-83.687592,213,MI,199,Asclepias,syriaca,common milkweed,Plantae,293131,390,Ripe fruits,2022-04-17,107,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29789445,-9999,47915,42.091091,-83.687592,213,MI,199,Asclepias,syriaca,common milkweed,Plantae,293131,390,Ripe fruits,2022-04-24,114,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29845786,-9999,47915,42.091091,-83.687592,213,MI,199,Asclepias,syriaca,common milkweed,Plantae,293131,390,Ripe fruits,2022-04-28,118,0,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
